,Age,Income_Monthly,Credit_Score,Debt_to_Income_Ratio,Experience_Years,Existing_Loans_Count,Savings_Balance,Missed_Payments_Last_Year,Default_Status,Debt_Stress_Index,Monthly_Debt_Amount
1540,38,11271,771,0.44,32,2,73574,0,0,339.24,4959.24
1541,61,13703,670,0.28,35,3,63004,2,0,187.60000000000002,3836.84
1542,52,4741,391,0.5,16,2,103898,0,0,195.5,2370.5
1543,55,5020,321,0.22,38,0,68345,1,1,70.62,1104.4
1544,45,8256,471,0.33,33,2,111058,0,0,155.43,2724.48
1545,56,2228,491,0.34,11,3,114773,0,0,166.94000000000003,757.5200000000001
1546,27,10362,376,0.27,4,4,44286,1,1,101.52000000000001,2797.7400000000002
1547,40,2294,580,0.58,39,1,129622,0,0,336.4,1330.52
1548,51,6284,663,0.45,26,1,46637,0,0,298.35,2827.8
1549,28,10617,478,0.37,39,4,30932,0,0,176.85999999999999,3928.29
1550,31,8801,537,0.36,12,0,23572,1,0,193.32,3168.3599999999997
1551,62,2918,434,0.18,25,2,115835,0,0,78.11999999999999,525.24
1552,53,13445,579,0.29,13,2,86398,0,0,167.91,3899.0499999999997
1553,55,2498,318,0.44,31,4,9607,0,0,139.92,1099.1200000000001
1554,49,4809,670,0.56,10,4,55796,0,1,375.20000000000005,2693.0400000000004
1555,36,6961,411,0.51,37,3,56473,0,1,209.61,3550.11
1556,51,11017,520,0.25,15,3,16079,3,0,130.0,2754.25
1557,58,5779,603,0.32,21,1,146221,0,0,192.96,1849.28
1558,50,12050,624,0.14,15,0,59181,0,0,87.36000000000001,1687.0000000000002
1559,43,4118,736,0.15,12,0,25097,0,0,110.39999999999999,617.6999999999999
1560,25,8391,737,0.34,11,4,85821,0,0,250.58,2852.94
1561,41,2145,469,0.37,17,1,21846,0,0,173.53,793.65
1562,53,9942,674,0.23,28,1,9703,2,0,155.02,2286.6600000000003
1563,57,6565,680,0.42,17,3,77077,2,0,285.59999999999997,2757.2999999999997
1564,25,13769,313,0.45,1,2,4670,3,1,140.85,6196.05
1565,48,2192,799,0.25,1,0,51704,1,0,199.75,548.0
1566,38,7187,690,0.48,2,1,18567,0,0,331.2,3449.7599999999998
1567,33,8637,848,0.2,28,3,78481,2,0,169.60000000000002,1727.4
1568,43,14080,829,0.37,7,3,119951,2,0,306.73,5209.6
1569,38,10243,791,0.5,10,3,3440,2,1,395.5,5121.5
1570,31,4410,849,0.37,11,2,43632,2,0,314.13,1631.7
1571,22,3820,684,0.55,31,1,44288,0,0,376.20000000000005,2101.0
1572,43,4964,495,0.13,3,4,15311,0,0,64.35000000000001,645.32
1573,47,4521,599,0.39,8,4,13596,0,0,233.61,1763.19
1574,39,12061,846,0.38,23,3,94481,0,0,321.48,4583.18
1575,35,4568,607,0.43,15,3,103804,0,1,261.01,1964.24
1576,50,7882,551,0.52,16,2,29772,1,1,286.52,4098.64
1577,33,3867,307,0.46,21,3,81581,1,1,141.22,1778.8200000000002
1578,57,9465,507,0.5,6,1,25250,0,0,253.5,4732.5
1579,56,9602,430,0.24,9,3,75862,0,1,103.2,2304.48
1580,33,12930,325,0.29,28,3,50576,0,1,94.25,3749.7
1581,28,13461,753,0.41,35,1,102808,0,0,308.72999999999996,5519.009999999999
1582,50,5199,485,0.38,23,0,34302,0,1,184.3,1975.6200000000001
1583,32,12771,783,0.58,13,4,8829,0,0,454.14,7407.179999999999
1584,54,8103,350,0.19,13,3,24038,0,0,66.5,1539.57
1585,27,14197,304,0.28,24,1,75402,0,0,85.12,3975.1600000000003
1586,36,2240,459,0.39,21,4,74020,0,0,179.01000000000002,873.6
1587,53,5440,507,0.53,22,2,25862,1,1,268.71000000000004,2883.2000000000003
1588,32,6631,556,0.56,31,0,90686,0,0,311.36,3713.36
1589,44,11599,504,0.27,25,3,20753,1,0,136.08,3131.73
1590,47,13694,310,0.13,26,0,144679,0,0,40.300000000000004,1780.22
1591,55,14230,307,0.31,11,3,73014,0,0,95.17,4411.3
1592,55,10274,708,0.3,18,3,111391,0,0,212.4,3082.2
1593,50,7077,331,0.59,18,3,35305,3,1,195.29,4175.429999999999
1594,25,5768,839,0.32,33,0,11671,0,0,268.48,1845.76
1595,38,11142,686,0.25,31,2,116142,0,0,171.5,2785.5
1596,56,9995,527,0.28,28,1,48953,1,0,147.56,2798.6000000000004
1597,34,10802,774,0.3,20,1,118188,1,0,232.2,3240.6
1598,62,14861,506,0.51,34,2,89216,0,0,258.06,7579.110000000001
1599,60,8429,617,0.14,4,2,44589,1,0,86.38000000000001,1180.0600000000002
1600,36,5605,647,0.26,11,3,133009,2,0,168.22,1457.3
1601,50,14746,533,0.58,6,3,53863,1,1,309.14,8552.68
1602,50,13475,343,0.18,1,1,83045,1,1,61.739999999999995,2425.5
1603,32,4173,441,0.47,24,3,57064,0,1,207.26999999999998,1961.31
1604,53,13676,475,0.28,9,3,130449,0,0,133.0,3829.28
1605,23,11714,748,0.39,37,2,56498,0,0,291.72,4568.46
1606,35,8568,381,0.15,5,0,82697,0,0,57.15,1285.2
1607,41,4601,434,0.25,26,4,94622,2,1,108.5,1150.25
1608,43,4657,476,0.35,34,4,53298,3,1,166.6,1629.9499999999998
1609,32,8080,682,0.22,9,3,85841,1,0,150.04,1777.6
1610,48,9325,542,0.37,8,3,49527,3,1,200.54,3450.25
1611,24,4159,440,0.21,19,4,138031,0,0,92.39999999999999,873.39
1612,38,12641,756,0.43,36,2,45607,2,0,325.08,5435.63
1613,49,5830,739,0.55,34,4,86601,0,0,406.45000000000005,3206.5000000000005
1614,50,10313,355,0.14,36,4,62670,0,0,49.7,1443.8200000000002
1615,42,6368,826,0.21,39,4,144026,0,0,173.45999999999998,1337.28
1616,37,3317,718,0.52,7,3,31754,0,0,373.36,1724.8400000000001
1617,58,6493,387,0.42,30,3,127005,2,0,162.54,2727.06
1618,41,12710,307,0.14,15,4,73828,0,0,42.980000000000004,1779.4
1619,27,3230,776,0.34,27,3,60354,2,0,263.84000000000003,1098.2
1620,40,3133,514,0.2,5,4,16381,0,0,102.80000000000001,626.6
1621,26,9607,796,0.2,31,2,5963,1,0,159.20000000000002,1921.4
1622,24,3301,802,0.57,27,3,52303,1,1,457.14,1881.57
1623,22,14226,544,0.48,10,0,36639,1,1,261.12,6828.48
1624,59,3910,777,0.45,22,3,62538,0,0,349.65000000000003,1759.5
1625,36,10082,608,0.22,29,2,16177,1,1,133.76,2218.04
1626,55,10107,530,0.16,8,2,124068,0,0,84.8,1617.1200000000001
1627,56,11697,682,0.54,27,3,31152,1,1,368.28000000000003,6316.38
1628,46,9970,454,0.1,23,1,68055,0,0,45.400000000000006,997.0
1629,45,13377,474,0.29,27,4,144690,0,0,137.45999999999998,3879.33
1630,33,3916,414,0.24,23,4,138568,0,0,99.36,939.8399999999999
1631,39,8996,689,0.39,14,2,84648,0,0,268.71000000000004,3508.44
1632,36,13740,610,0.23,38,3,12081,2,0,140.3,3160.2000000000003
1633,37,4757,599,0.26,32,1,99089,0,0,155.74,1236.82
1634,48,12148,317,0.53,33,0,68392,1,1,168.01000000000002,6438.4400000000005
1635,29,8464,311,0.4,21,4,64942,0,0,124.4,3385.6000000000004
1636,46,2178,703,0.17,28,1,136195,3,0,119.51,370.26000000000005
1637,38,11088,531,0.46,33,4,21319,0,0,244.26000000000002,5100.4800000000005
1638,50,8362,577,0.2,9,3,110962,0,0,115.4,1672.4
1639,29,11743,652,0.32,29,4,148266,1,0,208.64000000000001,3757.76
1640,36,10683,602,0.42,10,0,37953,1,0,252.84,4486.86
1641,48,2060,840,0.24,33,3,136818,0,0,201.6,494.4
1642,28,11269,769,0.29,20,2,143163,0,0,223.01,3268.0099999999998
1643,24,8681,376,0.47,12,1,35823,0,1,176.72,4080.0699999999997
1644,50,4895,820,0.57,24,4,91793,0,0,467.4,2790.1499999999996
1645,45,14352,323,0.36,20,3,114145,0,0,116.28,5166.72
1646,24,13875,314,0.1,0,3,44891,0,1,31.400000000000002,1387.5
1647,41,2585,824,0.27,4,4,75271,0,0,222.48000000000002,697.95
1648,36,7823,646,0.3,21,2,146104,0,0,193.79999999999998,2346.9
1649,46,14152,471,0.27,6,4,37011,0,0,127.17,3821.0400000000004
1650,51,13962,626,0.32,12,2,123558,0,0,200.32,4467.84
1651,35,2534,784,0.42,22,4,106048,1,0,329.28,1064.28
1652,28,5462,788,0.16,20,3,101401,0,0,126.08,873.9200000000001
1653,38,6011,761,0.24,5,0,103612,0,0,182.64,1442.6399999999999
1654,41,5398,677,0.35,19,0,141118,0,0,236.95,1889.3
1655,57,4155,463,0.26,11,3,84999,3,1,120.38000000000001,1080.3
1656,30,7966,671,0.6,39,0,145559,0,0,402.59999999999997,4779.599999999999
1657,59,9329,723,0.32,8,2,49673,0,0,231.36,2985.28
1658,43,8957,776,0.53,27,3,115398,0,0,411.28000000000003,4747.21
1659,23,11196,681,0.55,10,2,41505,3,1,374.55,6157.8
1660,45,12691,454,0.52,31,3,9252,0,1,236.08,6599.320000000001
1661,29,7325,556,0.12,10,2,110675,0,1,66.72,879.0
1662,32,10518,367,0.57,23,2,113290,0,0,209.18999999999997,5995.259999999999
1663,34,6703,643,0.16,14,0,105077,1,0,102.88,1072.48
1664,38,4706,576,0.12,34,3,31555,0,0,69.12,564.72
1665,29,2001,690,0.31,16,4,66660,0,0,213.9,620.31
1666,42,11225,748,0.2,24,0,91864,3,0,149.6,2245.0
1667,39,12673,558,0.19,34,2,148093,2,0,106.02,2407.87
1668,51,10316,606,0.24,18,2,102995,2,1,145.44,2475.8399999999997
1669,39,3104,394,0.22,30,4,33375,0,0,86.68,682.88
1670,52,12891,763,0.44,16,4,36792,0,0,335.72,5672.04
1671,59,3861,545,0.19,22,2,8972,0,0,103.55,733.59
1672,53,7269,486,0.37,0,4,51864,1,1,179.82,2689.5299999999997
1673,32,8943,672,0.59,9,1,119664,1,0,396.47999999999996,5276.37
1674,46,13112,705,0.32,7,0,90971,1,0,225.6,4195.84
1675,54,10320,707,0.42,25,3,86243,2,0,296.94,4334.4
1676,59,2437,424,0.58,33,4,128368,1,0,245.92,1413.4599999999998
1677,62,6846,636,0.17,18,4,24566,0,0,108.12,1163.8200000000002
1678,29,12740,640,0.31,13,1,146934,0,0,198.4,3949.4
1679,32,5129,477,0.53,7,3,70291,0,1,252.81,2718.3700000000003
1680,43,11413,469,0.57,0,1,70655,0,1,267.33,6505.41
1681,45,10081,338,0.4,24,3,101978,0,0,135.20000000000002,4032.4
1682,62,2901,368,0.17,23,0,54975,1,1,62.56,493.17
1683,38,13360,535,0.55,19,4,82560,0,1,294.25,7348.000000000001
1684,33,7398,680,0.19,29,0,46355,1,0,129.2,1405.6200000000001
1685,53,8678,356,0.28,4,3,49762,1,1,99.68,2429.84
1686,36,7529,576,0.29,2,4,88182,0,0,167.04,2183.41
1687,37,8604,398,0.32,31,1,80466,0,1,127.36,2753.28
1688,43,14678,826,0.5,16,2,49596,0,0,413.0,7339.0
1689,49,5918,624,0.5,4,1,103583,0,0,312.0,2959.0
1690,41,3067,760,0.46,10,2,47891,0,0,349.6,1410.8200000000002
1691,54,2026,478,0.11,37,1,39240,0,0,52.58,222.86
1692,31,8937,418,0.38,3,3,109965,0,0,158.84,3396.06
1693,61,9264,768,0.47,38,0,108975,0,0,360.96,4354.08
1694,53,9118,848,0.32,18,2,51732,0,0,271.36,2917.76
1695,54,2547,754,0.57,38,3,22303,0,0,429.78,1451.79
1696,23,12860,325,0.51,22,0,93492,0,1,165.75,6558.6
1697,54,10758,789,0.42,16,0,112126,0,0,331.38,4518.36
1698,54,10895,307,0.13,12,4,45742,2,1,39.910000000000004,1416.3500000000001
1699,62,7338,815,0.43,26,4,126746,0,0,350.45,3155.34
1700,34,14472,832,0.56,0,4,121530,1,0,465.9200000000001,8104.320000000001
1701,51,5140,448,0.29,1,2,9586,0,1,129.92,1490.6
1702,54,9996,787,0.52,17,2,14781,0,0,409.24,5197.92
1703,34,3590,324,0.26,35,0,54890,0,0,84.24000000000001,933.4
1704,47,9776,724,0.39,32,2,55152,2,0,282.36,3812.6400000000003
1705,43,6943,592,0.42,35,0,77337,1,0,248.64,2916.06
1706,60,14886,484,0.44,1,3,15472,0,1,212.96,6549.84
1707,23,10997,730,0.54,3,1,26711,2,1,394.20000000000005,5938.38
1708,59,9798,616,0.22,15,0,5623,0,0,135.52,2155.56
1709,60,5791,697,0.23,3,0,45893,0,0,160.31,1331.93
1710,47,3357,623,0.45,8,3,116565,0,1,280.35,1510.65
1711,36,10092,845,0.19,20,4,47624,0,0,160.55,1917.48
1712,55,5225,375,0.33,22,4,42721,0,1,123.75,1724.25
1713,63,13810,785,0.11,1,4,91518,0,0,86.35,1519.1
1714,61,12318,387,0.17,2,0,81697,2,1,65.79,2094.06
1715,32,4460,531,0.44,22,0,115,1,1,233.64000000000001,1962.4
1716,24,10737,306,0.47,25,2,4510,1,1,143.82,5046.389999999999
1717,27,4728,849,0.16,6,2,19064,0,0,135.84,756.48
1718,30,13926,351,0.21,35,1,70771,0,0,73.71,2924.46
1719,27,8726,695,0.15,32,1,114228,0,0,104.25,1308.8999999999999
1720,30,12754,520,0.32,35,2,73584,0,0,166.4,4081.28
1721,60,9481,727,0.16,3,0,139774,3,0,116.32000000000001,1516.96
1722,52,12271,442,0.32,22,3,126103,0,0,141.44,3926.7200000000003
1723,53,8430,662,0.47,24,2,7332,0,0,311.14,3962.1
1724,62,12833,681,0.44,25,0,115706,0,0,299.64,5646.52
1725,33,5114,576,0.24,27,2,91702,3,0,138.24,1227.36
1726,29,12118,570,0.44,27,4,28481,0,0,250.8,5331.92
1727,29,2616,313,0.56,20,2,101747,1,0,175.28000000000003,1464.96
1728,49,5644,597,0.27,9,4,117274,0,0,161.19,1523.88
1729,41,8413,763,0.26,26,0,76405,0,0,198.38,2187.38
1730,28,3203,826,0.39,14,4,56125,1,0,322.14,1249.17
1731,32,11951,533,0.22,16,2,82292,0,0,117.26,2629.22
1732,41,4565,326,0.43,38,4,919,0,1,140.18,1962.95
1733,37,5174,770,0.52,34,3,71705,0,0,400.40000000000003,2690.48
1734,25,5081,392,0.33,4,4,5740,0,1,129.36,1676.73
1735,27,4630,608,0.44,15,4,59988,0,0,267.52,2037.2
1736,43,5161,351,0.43,22,1,102388,0,0,150.93,2219.23
1737,47,6321,618,0.12,38,3,62344,1,0,74.16,758.52
1738,24,10861,480,0.19,8,0,32015,0,1,91.2,2063.59
1739,62,8269,419,0.55,32,4,43742,0,1,230.45000000000002,4547.950000000001
1740,63,9099,342,0.57,34,3,115390,0,0,194.93999999999997,5186.429999999999
1741,35,9376,559,0.49,39,0,110533,0,0,273.90999999999997,4594.24
1742,32,13360,496,0.56,23,3,130114,0,0,277.76000000000005,7481.6
1743,39,12313,554,0.25,23,1,41315,2,0,138.5,3078.25
1744,33,6078,635,0.22,23,0,2587,1,0,139.7,1337.16
1745,44,7801,801,0.29,18,0,99762,0,0,232.29,2262.29
1746,33,6151,554,0.13,38,4,61145,0,0,72.02,799.63
1747,34,10911,813,0.5,24,2,92694,0,0,406.5,5455.5
1748,46,4600,541,0.59,30,0,115477,0,0,319.19,2714.0
1749,40,8175,448,0.51,37,0,59140,2,1,228.48000000000002,4169.25
1750,57,13790,598,0.38,24,1,101570,0,0,227.24,5240.2
1751,29,14861,752,0.25,26,1,90620,2,0,188.0,3715.25
1752,50,2666,692,0.2,31,1,61395,0,0,138.4,533.2
1753,53,2283,511,0.28,10,4,925,0,0,143.08,639.24
1754,39,7840,837,0.43,4,0,132363,0,0,359.90999999999997,3371.2
1755,27,14095,430,0.32,32,1,131081,0,0,137.6,4510.400000000001
1756,39,5565,628,0.57,18,1,39653,1,1,357.96,3172.0499999999997
1757,40,12426,555,0.53,15,3,94405,0,0,294.15000000000003,6585.780000000001
1758,43,6593,778,0.15,34,3,6913,0,0,116.69999999999999,988.9499999999999
1759,58,3465,362,0.17,10,1,26450,0,1,61.540000000000006,589.0500000000001
1760,53,10321,610,0.44,10,4,132409,1,0,268.4,4541.24
1761,62,6734,706,0.22,9,2,5043,2,1,155.32,1481.48
1762,24,8257,404,0.5,33,3,130357,0,0,202.0,4128.5
1763,49,9366,314,0.4,4,3,92155,1,1,125.60000000000001,3746.4
1764,31,12252,558,0.21,22,0,92392,0,0,117.17999999999999,2572.92
1765,56,5672,711,0.34,24,0,28794,1,0,241.74,1928.4800000000002
1766,50,9382,558,0.3,28,1,78405,2,0,167.4,2814.6
1767,36,8587,559,0.54,39,0,10547,0,0,301.86,4636.9800000000005
1768,54,12686,344,0.12,12,0,74145,0,0,41.28,1522.32
1769,28,2992,630,0.55,31,2,22965,3,1,346.5,1645.6000000000001
1770,33,8858,464,0.43,33,4,55550,0,0,199.52,3808.94
1771,51,4121,492,0.47,11,1,16234,2,1,231.23999999999998,1936.87
1772,42,12776,820,0.1,23,2,52478,0,0,82.0,1277.6000000000001
1773,52,14388,700,0.41,39,1,147373,0,0,287.0,5899.08
1774,45,4223,673,0.39,20,4,106989,2,0,262.47,1646.97
1775,41,6522,364,0.37,28,1,3328,0,1,134.68,2413.14
1776,58,5188,686,0.49,22,0,59505,0,0,336.14,2542.12
1777,25,5237,794,0.38,32,4,114864,0,0,301.72,1990.06
1778,49,6136,714,0.53,7,2,69046,0,0,378.42,3252.0800000000004
1779,41,14716,329,0.22,12,2,131580,0,0,72.38,3237.52
1780,45,2343,565,0.5,4,3,118880,1,0,282.5,1171.5
1781,53,14653,627,0.19,9,2,47597,2,0,119.13,2784.07
1782,62,6704,791,0.51,13,3,51519,0,0,403.41,3419.04
1783,57,6823,516,0.57,23,0,119316,1,0,294.11999999999995,3889.1099999999997
1784,55,12468,619,0.27,10,2,125833,1,0,167.13000000000002,3366.36
1785,57,6920,698,0.36,2,4,120362,1,0,251.28,2491.2
1786,23,5201,404,0.43,28,3,136945,1,0,173.72,2236.43
1787,36,7471,629,0.14,29,2,102401,0,0,88.06,1045.94
1788,55,2888,346,0.35,36,0,136789,0,0,121.1,1010.8
1789,57,12235,613,0.28,6,4,118500,0,0,171.64000000000001,3425.8
1790,27,11533,446,0.54,16,4,135079,1,0,240.84,6227.820000000001
1791,60,9127,761,0.54,19,0,13941,0,0,410.94000000000005,4928.58
1792,63,5720,785,0.45,10,2,90966,0,0,353.25,2574.0
1793,33,4883,709,0.43,24,1,54601,0,0,304.87,2099.69
1794,24,6212,326,0.47,23,2,61955,3,1,153.22,2919.64
1795,39,8961,328,0.28,1,3,97835,1,1,91.84,2509.0800000000004
1796,61,4415,570,0.3,26,3,91922,0,0,171.0,1324.5
1797,42,11309,800,0.38,18,2,72452,1,0,304.0,4297.42
1798,36,14455,552,0.57,28,3,147720,2,0,314.64,8239.349999999999
1799,54,5001,684,0.46,36,1,121880,0,0,314.64,2300.46
1800,56,3738,359,0.38,10,1,84681,0,1,136.42,1420.44
1801,47,3364,406,0.49,18,4,119256,0,0,198.94,1648.36
1802,29,4708,519,0.29,27,3,33485,0,0,150.51,1365.32
1803,57,14982,740,0.47,38,2,5739,2,1,347.79999999999995,7041.54
1804,51,2924,845,0.31,20,4,77252,1,0,261.95,906.4399999999999
1805,44,2151,395,0.24,25,1,20680,1,1,94.8,516.24
1806,63,10777,388,0.4,21,4,98404,0,0,155.20000000000002,4310.8
1807,35,10044,530,0.44,5,0,27074,3,0,233.2,4419.36
1808,35,2912,574,0.33,10,3,113362,0,0,189.42000000000002,960.96
1809,23,4321,545,0.38,13,2,47712,0,0,207.1,1641.98
1810,58,2495,410,0.45,35,1,10801,0,0,184.5,1122.75
1811,26,13987,533,0.48,39,4,20922,1,1,255.84,6713.759999999999
1812,59,4148,577,0.55,1,2,15070,1,1,317.35,2281.4
1813,62,2556,776,0.28,19,3,86828,0,0,217.28000000000003,715.6800000000001
1814,35,3552,716,0.58,21,2,35947,0,0,415.28,2060.16
1815,60,4120,427,0.42,38,3,23203,0,0,179.34,1730.3999999999999
1816,46,5085,536,0.49,3,3,120806,0,0,262.64,2491.65
1817,41,5504,427,0.45,28,3,60887,0,0,192.15,2476.8
1818,23,2156,693,0.2,23,4,148116,0,0,138.6,431.20000000000005
1819,60,10926,774,0.14,0,3,15074,1,0,108.36000000000001,1529.64
1820,27,9505,694,0.46,23,2,47084,1,0,319.24,4372.3
1821,38,9162,410,0.36,29,0,46993,0,0,147.6,3298.3199999999997
1822,46,7523,389,0.45,11,2,29952,0,0,175.05,3385.35
1823,49,9543,579,0.34,18,4,5053,2,0,196.86,3244.6200000000003
1824,23,10055,632,0.26,36,3,76873,0,0,164.32,2614.3
1825,56,6654,523,0.24,39,0,28548,0,0,125.52,1596.96
1826,58,8250,400,0.47,3,4,31871,0,1,188.0,3877.5
1827,26,13468,431,0.24,14,1,51650,0,0,103.44,3232.3199999999997
1828,22,9246,312,0.46,19,1,55478,0,1,143.52,4253.16
1829,61,2154,756,0.29,19,1,68224,0,0,219.23999999999998,624.66
1830,33,9950,740,0.49,20,0,71992,0,0,362.59999999999997,4875.5
1831,57,2996,397,0.17,9,2,14795,0,0,67.49000000000001,509.32000000000005
1832,44,12486,419,0.2,29,0,1503,0,0,83.80000000000001,2497.2000000000003
1833,52,6626,592,0.44,23,0,106795,1,0,260.48,2915.44
1834,32,4905,300,0.38,39,0,67921,1,1,114.0,1863.9
1835,31,11369,549,0.2,39,1,140034,0,0,109.80000000000001,2273.8
1836,24,2153,448,0.55,37,2,11530,0,1,246.40000000000003,1184.15
1837,35,9853,694,0.24,2,0,29022,0,0,166.56,2364.72
1838,37,14379,343,0.31,28,2,142715,0,0,106.33,4457.49
1839,31,8481,343,0.2,7,3,92199,1,1,68.60000000000001,1696.2
1840,50,7599,377,0.29,28,0,60192,0,1,109.33,2203.71
1841,31,3716,525,0.35,9,0,73214,0,0,183.75,1300.6
1842,33,13394,461,0.25,4,0,21363,0,1,115.25,3348.5
1843,51,13049,552,0.48,10,3,76304,0,0,264.96,6263.5199999999995
1844,62,2786,431,0.3,3,3,82558,0,0,129.29999999999998,835.8
1845,22,6368,747,0.46,34,1,143404,2,0,343.62,2929.28
1846,26,10096,773,0.2,39,4,140264,0,0,154.60000000000002,2019.2
1847,41,6272,408,0.29,11,2,40582,0,0,118.32,1818.8799999999999
1848,29,5767,334,0.1,20,4,149289,2,0,33.4,576.7
1849,64,13070,766,0.48,15,0,116497,0,0,367.68,6273.599999999999
1850,33,10834,574,0.41,13,0,59197,0,0,235.33999999999997,4441.94
1851,22,7994,486,0.51,20,1,88731,2,1,247.86,4076.94
1852,41,9216,542,0.33,26,4,18402,0,0,178.86,3041.28
1853,49,14854,563,0.5,35,0,75862,2,1,281.5,7427.0
1854,64,10857,821,0.42,0,4,41034,0,0,344.82,4559.94
1855,58,5426,840,0.1,0,1,76539,3,0,84.0,542.6
1856,58,5783,386,0.23,21,4,42546,1,1,88.78,1330.0900000000001
1857,33,7427,834,0.35,14,2,71735,0,0,291.9,2599.45
1858,58,9011,509,0.41,19,1,26176,2,0,208.69,3694.5099999999998
1859,49,10052,345,0.13,2,4,108563,0,0,44.85,1306.76
1860,36,5701,766,0.45,13,0,46678,0,0,344.7,2565.4500000000003
1861,27,11261,839,0.37,8,3,140898,0,0,310.43,4166.57
1862,41,4349,325,0.36,18,3,50965,1,1,117.0,1565.6399999999999
1863,35,9011,565,0.25,39,1,75176,1,0,141.25,2252.75
1864,23,9055,474,0.4,33,3,119571,1,0,189.60000000000002,3622.0
1865,30,14695,815,0.11,3,2,8202,1,1,89.65,1616.45
1866,58,3212,610,0.13,32,1,12854,1,0,79.3,417.56
1867,41,8965,621,0.47,36,0,115802,0,0,291.87,4213.55
1868,47,11344,434,0.26,1,0,149919,2,0,112.84,2949.44
1869,50,8704,354,0.27,26,1,93471,1,1,95.58000000000001,2350.08
1870,22,9433,842,0.2,16,3,60584,1,0,168.4,1886.6000000000001
1871,56,4511,830,0.32,30,3,43184,3,0,265.6,1443.52
1872,27,2143,455,0.13,5,0,7279,0,0,59.15,278.59000000000003
1873,58,12681,446,0.25,30,2,45913,0,1,111.5,3170.25
1874,26,9367,784,0.36,2,3,102916,1,0,282.24,3372.12
1875,54,5228,319,0.33,39,2,102706,0,0,105.27000000000001,1725.24
1876,35,6582,568,0.6,2,3,116431,0,0,340.8,3949.2
1877,33,13397,632,0.29,32,1,109364,2,0,183.28,3885.1299999999997
1878,63,8031,700,0.29,12,4,70042,0,0,203.0,2328.99
1879,41,6243,605,0.35,20,0,95639,2,0,211.75,2185.0499999999997
1880,45,13334,327,0.2,36,1,19848,3,1,65.4,2666.8
1881,64,13496,766,0.54,15,3,88788,0,0,413.64000000000004,7287.84
1882,55,11549,559,0.39,20,0,75227,1,0,218.01000000000002,4504.110000000001
1883,46,4713,833,0.2,12,4,9842,0,0,166.60000000000002,942.6
1884,50,6185,400,0.5,3,4,3511,1,1,200.0,3092.5
1885,60,11549,652,0.12,30,3,82102,0,0,78.24,1385.8799999999999
1886,52,14486,599,0.59,8,0,38564,2,1,353.40999999999997,8546.74
1887,64,9328,595,0.53,32,3,112167,0,0,315.35,4943.84
1888,44,6633,652,0.39,36,4,29798,0,0,254.28,2586.87
1889,59,5192,429,0.16,36,1,124459,1,0,68.64,830.72
1890,41,2300,455,0.21,23,1,109516,0,1,95.55,483.0
1891,44,2723,373,0.24,24,2,76111,1,1,89.52,653.52
1892,37,7694,641,0.22,28,4,84460,3,0,141.02,1692.68
1893,63,5010,764,0.35,39,4,71396,0,0,267.4,1753.5
1894,29,7555,389,0.57,35,3,83802,1,1,221.73,4306.349999999999
1895,42,2067,754,0.32,14,2,129870,0,0,241.28,661.44
1896,22,14028,631,0.43,17,2,47233,0,0,271.33,6032.04
1897,29,14185,647,0.44,19,0,25280,0,0,284.68,6241.4
1898,50,4506,532,0.54,4,3,143697,0,0,287.28000000000003,2433.2400000000002
1899,53,3537,401,0.12,17,1,140094,0,0,48.12,424.44
1900,59,2397,780,0.3,39,0,116148,0,0,234.0,719.1
1901,26,14907,513,0.49,0,2,106197,0,0,251.37,7304.43
1902,43,13549,407,0.51,18,1,67273,0,1,207.57,6909.99
1903,55,7680,464,0.56,22,4,14016,1,1,259.84000000000003,4300.8
1904,22,11355,634,0.45,25,3,43041,0,0,285.3,5109.75
1905,47,6825,385,0.22,28,2,60394,0,0,84.7,1501.5
1906,64,10747,723,0.35,33,4,19784,0,0,253.04999999999998,3761.45
1907,31,8048,663,0.12,18,2,102408,0,0,79.56,965.76
1908,51,5661,359,0.42,17,1,148138,3,0,150.78,2377.62
1909,39,11943,781,0.38,1,0,74111,2,1,296.78000000000003,4538.34
1910,38,4941,549,0.43,26,1,93109,0,0,236.07,2124.63
1911,47,12849,416,0.57,5,3,35266,0,1,237.11999999999998,7323.929999999999
1912,29,12987,844,0.44,38,3,53364,2,0,371.36,5714.28
1913,61,12521,343,0.26,5,2,3566,2,1,89.18,3255.46
1914,33,9067,808,0.2,5,1,22002,0,0,161.60000000000002,1813.4
1915,48,7091,464,0.53,30,0,59905,1,1,245.92000000000002,3758.23
1916,29,12151,667,0.2,39,3,136535,0,0,133.4,2430.2000000000003
1917,46,3601,591,0.18,29,0,101570,0,0,106.38,648.18
1918,25,12985,585,0.2,20,4,59497,0,0,117.0,2597.0
1919,54,3480,503,0.35,17,2,2234,3,0,176.04999999999998,1218.0
1920,22,8230,823,0.16,22,0,117024,1,0,131.68,1316.8
1921,40,11294,420,0.57,37,2,65226,0,1,239.39999999999998,6437.579999999999
1922,52,5276,487,0.58,22,4,41479,0,1,282.46,3060.08
1923,37,8447,312,0.59,27,0,92038,0,1,184.07999999999998,4983.73
1924,35,7499,499,0.12,35,0,85709,0,1,59.879999999999995,899.88
1925,26,8273,755,0.57,24,4,37823,0,0,430.34999999999997,4715.61
1926,62,3299,747,0.6,6,1,89392,0,0,448.2,1979.3999999999999
